識別號,漢字,漢字標音,常用度,切音,字韻,聲調,舒促聲,聲,韻,調,雅俗通標音,十五音標音,聲母號,韻母號,
8509,也,qia7,0.45 ,英,迦,下去,舒聲,q,ia,7,迦下去聲英,迦七英,11,47,
8510,杯,pue1,0.45 ,邊,檜,上平,舒聲,p,ue,1,檜上平聲邊,檜一邊,2,49,
8511,柸,pue1,0.45 ,邊,檜,上平,舒聲,p,ue,1,檜上平聲邊,檜一邊,2,49,
8512,桮,pue1,0.45 ,邊,檜,上平,舒聲,p,ue,1,檜上平聲邊,檜一邊,2,49,
8513,盃,pue1,0.45 ,邊,檜,上平,舒聲,p,ue,1,檜上平聲邊,檜一邊,2,49,
8514,傀,kue1,0.45 ,求,檜,上平,舒聲,k,ue,1,檜上平聲求,檜一求,3,49,
8515,𠐦,kue1,0.45 ,求,檜,上平,舒聲,k,ue,1,檜上平聲求,檜一求,3,49,
8516,盔,khue1,0.45 ,去,檜,上平,舒聲,kh,ue,1,檜上平聲去,檜一去,4,49,
8517,魁,khue1,0.45 ,去,檜,上平,舒聲,kh,ue,1,檜上平聲去,檜一去,4,49,
8518,詼,khue1,0.45 ,去,檜,上平,舒聲,kh,ue,1,檜上平聲去,檜一去,4,49,
8519,恢,khue1,0.45 ,去,檜,上平,舒聲,kh,ue,1,檜上平聲去,檜一去,4,49,
8520,悝,khue1,0.45 ,去,檜,上平,舒聲,kh,ue,1,檜上平聲去,檜一去,4,49,
8521,坏,phue1,0.45 ,頗,檜,上平,舒聲,ph,ue,1,檜上平聲頗,檜一頗,6,49,
8522,坯,phue1,0.45 ,頗,檜,上平,舒聲,ph,ue,1,檜上平聲頗,檜一頗,6,49,
8523,砙,phue1,0.45 ,頗,檜,上平,舒聲,ph,ue,1,檜上平聲頗,檜一頗,6,49,
8524,焞,thue1,0.45 ,他,檜,上平,舒聲,th,ue,1,檜上平聲他,檜一他,7,49,
8525,㷟,thue1,0.45 ,他,檜,上平,舒聲,th,ue,1,檜上平聲他,檜一他,7,49,
8526,衰,sue1,0.45 ,時,檜,上平,舒聲,s,ue,1,檜上平聲時,檜一時,10,49,
8527,榱,sue1,0.45 ,時,檜,上平,舒聲,s,ue,1,檜上平聲時,檜一時,10,49,
8528,縗,sue1,0.45 ,時,檜,上平,舒聲,s,ue,1,檜上平聲時,檜一時,10,49,
8529,隈,que1,0.45 ,英,檜,上平,舒聲,q,ue,1,檜上平聲英,檜一英,11,49,
8530,倭,que1,0.45 ,英,檜,上平,舒聲,q,ue,1,檜上平聲英,檜一英,11,49,
8531,偎,que1,0.45 ,英,檜,上平,舒聲,q,ue,1,檜上平聲英,檜一英,11,49,
8532,喂,que1,0.45 ,英,檜,上平,舒聲,q,ue,1,檜上平聲英,檜一英,11,49,
8533,猥,que1,0.45 ,英,檜,上平,舒聲,q,ue,1,檜上平聲英,檜一英,11,49,
8534,煨,que1,0.45 ,英,檜,上平,舒聲,q,ue,1,檜上平聲英,檜一英,11,49,
8535,碨,que1,0.45 ,英,檜,上平,舒聲,q,ue,1,檜上平聲英,檜一英,11,49,
8536,葨,que1,0.45 ,英,檜,上平,舒聲,q,ue,1,檜上平聲英,檜一英,11,49,
8537,𣨙,que1,0.45 ,英,檜,上平,舒聲,q,ue,1,檜上平聲英,檜一英,11,49,
8538,痿,que1,0.45 ,英,檜,上平,舒聲,q,ue,1,檜上平聲英,檜一英,11,49,
8539,𩰻,que1,0.45 ,英,檜,上平,舒聲,q,ue,1,檜上平聲英,檜一英,11,49,
8540,剮,que1,0.45 ,英,檜,上平,舒聲,q,ue,1,檜上平聲英,檜一英,11,49,
8541,鍡,que1,0.45 ,英,檜,上平,舒聲,q,ue,1,檜上平聲英,檜一英,11,49,
8542,灰,hue1,0.45 ,喜,檜,上平,舒聲,h,ue,1,檜上平聲喜,檜一喜,15,49,
8543,虺,hue1,0.45 ,喜,檜,上平,舒聲,h,ue,1,檜上平聲喜,檜一喜,15,49,
8544,隳,hue1,0.45 ,喜,檜,上平,舒聲,h,ue,1,檜上平聲喜,檜一喜,15,49,
8545,餒,lue2,0.45 ,柳,檜,上上,舒聲,l,ue,2,檜上上聲柳,檜二柳,1,49,
8546,餧,lue2,0.45 ,柳,檜,上上,舒聲,l,ue,2,檜上上聲柳,檜二柳,1,49,
8547,鮾,lue2,0.45 ,柳,檜,上上,舒聲,l,ue,2,檜上上聲柳,檜二柳,1,49,
8548,㱣,lue2,0.45 ,柳,檜,上上,舒聲,l,ue,2,檜上上聲柳,檜二柳,1,49,
8549,倍,pue2,0.45 ,邊,檜,上上,舒聲,p,ue,2,檜上上聲邊,檜二邊,2,49,
8550,俖,phue2,0.45 ,頗,檜,上上,舒聲,ph,ue,2,檜上上聲頗,檜二頗,6,49,
8551,𠳝,phue2,0.45 ,頗,檜,上上,舒聲,ph,ue,2,檜上上聲頗,檜二頗,6,49,
8552,琲,phue2,0.45 ,頗,檜,上上,舒聲,ph,ue,2,檜上上聲頗,檜二頗,6,49,
8553,㛖,sue2,0.45 ,時,檜,上上,舒聲,s,ue,2,檜上上聲時,檜二時,10,49,
8554,每,bue2,0.45 ,門,檜,上上,舒聲,b,ue,2,檜上上聲門,檜二門,12,49,
8555,浼,bue2,0.45 ,門,檜,上上,舒聲,b,ue,2,檜上上聲門,檜二門,12,49,
8556,凂,bue2,0.45 ,門,檜,上上,舒聲,b,ue,2,檜上上聲門,檜二門,12,49,
8557,渼,bue2,0.45 ,門,檜,上上,舒聲,b,ue,2,檜上上聲門,檜二門,12,49,
8558,浘,bue2,0.45 ,門,檜,上上,舒聲,b,ue,2,檜上上聲門,檜二門,12,49,
8559,貝,pue3,0.45 ,邊,檜,上去,舒聲,p,ue,3,檜上去聲邊,檜三邊,2,49,
8560,唄,pue3,0.45 ,邊,檜,上去,舒聲,p,ue,3,檜上去聲邊,檜三邊,2,49,
8561,背,pue3,0.45 ,邊,檜,上去,舒聲,p,ue,3,檜上去聲邊,檜三邊,2,49,
8562,褙,pue3,0.45 ,邊,檜,上去,舒聲,p,ue,3,檜上去聲邊,檜三邊,2,49,
8563,輩,pue3,0.45 ,邊,檜,上去,舒聲,p,ue,3,檜上去聲邊,檜三邊,2,49,
8564,軰,pue3,0.45 ,邊,檜,上去,舒聲,p,ue,3,檜上去聲邊,檜三邊,2,49,
8565,𦮷,pue3,0.45 ,邊,檜,上去,舒聲,p,ue,3,檜上去聲邊,檜三邊,2,49,
8566,昁,pue3,0.45 ,邊,檜,上去,舒聲,p,ue,3,檜上去聲邊,檜三邊,2,49,
8567,𥄔,pue3,0.45 ,邊,檜,上去,舒聲,p,ue,3,檜上去聲邊,檜三邊,2,49,
8568,噲,kue3,0.45 ,求,檜,上去,舒聲,k,ue,3,檜上去聲求,檜三求,3,49,
8569,檜,kue3,0.45 ,求,檜,上去,舒聲,k,ue,3,檜上去聲求,檜三求,3,49,
8570,薈,kue3,0.45 ,求,檜,上去,舒聲,k,ue,3,檜上去聲求,檜三求,3,49,
8571,儈,kue3,0.45 ,求,檜,上去,舒聲,k,ue,3,檜上去聲求,檜三求,3,49,
8572,會,kue3,0.45 ,求,檜,上去,舒聲,k,ue,3,檜上去聲求,檜三求,3,49,
8573,澮,kue3,0.45 ,求,檜,上去,舒聲,k,ue,3,檜上去聲求,檜三求,3,49,
8574,獪,kue3,0.45 ,求,檜,上去,舒聲,k,ue,3,檜上去聲求,檜三求,3,49,
8575,𥢶,kue3,0.45 ,求,檜,上去,舒聲,k,ue,3,檜上去聲求,檜三求,3,49,
8576,劊,kue3,0.45 ,求,檜,上去,舒聲,k,ue,3,檜上去聲求,檜三求,3,49,
8577,膾,kue3,0.45 ,求,檜,上去,舒聲,k,ue,3,檜上去聲求,檜三求,3,49,
8578,鱠,kue3,0.45 ,求,檜,上去,舒聲,k,ue,3,檜上去聲求,檜三求,3,49,
8579,鄶,kue3,0.45 ,求,檜,上去,舒聲,k,ue,3,檜上去聲求,檜三求,3,49,
8580,懀,kue3,0.45 ,求,檜,上去,舒聲,k,ue,3,檜上去聲求,檜三求,3,49,
8581,配,phue3,0.45 ,頗,檜,上去,舒聲,ph,ue,3,檜上去聲頗,檜三頗,6,49,
8582,妃,phue3,0.45 ,頗,檜,上去,舒聲,ph,ue,3,檜上去聲頗,檜三頗,6,49,
8583,𣏕,phue3,0.45 ,頗,檜,上去,舒聲,ph,ue,3,檜上去聲頗,檜三頗,6,49,
8584,退,thue3,0.45 ,他,檜,上去,舒聲,th,ue,3,檜上去聲他,檜三他,7,49,
8585,𨓆,thue3,0.45 ,他,檜,上去,舒聲,th,ue,3,檜上去聲他,檜三他,7,49,
8586,蛻,thue3,0.45 ,他,檜,上去,舒聲,th,ue,3,檜上去聲他,檜三他,7,49,
8587,脱,thue3,0.45 ,他,檜,上去,舒聲,th,ue,3,檜上去聲他,檜三他,7,49,
8588,最,zue3,0.45 ,曾,檜,上去,舒聲,z,ue,3,檜上去聲曾,檜三曾,8,49,
8589,嘬,zue3,0.45 ,曾,檜,上去,舒聲,z,ue,3,檜上去聲曾,檜三曾,8,49,
8590,贅,zue3,0.45 ,曾,檜,上去,舒聲,z,ue,3,檜上去聲曾,檜三曾,8,49,
8591,蕝,zue3,0.45 ,曾,檜,上去,舒聲,z,ue,3,檜上去聲曾,檜三曾,8,49,
8592,𤺅,zue3,0.45 ,曾,檜,上去,舒聲,z,ue,3,檜上去聲曾,檜三曾,8,49,
8593,綴,zue3,0.45 ,曾,檜,上去,舒聲,z,ue,3,檜上去聲曾,檜三曾,8,49,
8594,歲,sue3,0.45 ,時,檜,上去,舒聲,s,ue,3,檜上去聲時,檜三時,10,49,
8595,嵗,sue3,0.45 ,時,檜,上去,舒聲,s,ue,3,檜上去聲時,檜三時,10,49,
8596,稅,sue3,0.45 ,時,檜,上去,舒聲,s,ue,3,檜上去聲時,檜三時,10,49,
8597,帨,sue3,0.45 ,時,檜,上去,舒聲,s,ue,3,檜上去聲時,檜三時,10,49,
8598,帥,sue3,0.45 ,時,檜,上去,舒聲,s,ue,3,檜上去聲時,檜三時,10,49,
8599,說,sue3,0.45 ,時,檜,上去,舒聲,s,ue,3,檜上去聲時,檜三時,10,49,
8600,晬,sue3,0.45 ,時,檜,上去,舒聲,s,ue,3,檜上去聲時,檜三時,10,49,
8601,𢉝,que3,0.45 ,英,檜,上去,舒聲,q,ue,3,檜上去聲英,檜三英,11,49,
8602,穢,que3,0.45 ,英,檜,上去,舒聲,q,ue,3,檜上去聲英,檜三英,11,49,
8603,濊,que3,0.45 ,英,檜,上去,舒聲,q,ue,3,檜上去聲英,檜三英,11,49,
8604,薉,que3,0.45 ,英,檜,上去,舒聲,q,ue,3,檜上去聲英,檜三英,11,49,
8605,劌,que3,0.45 ,英,檜,上去,舒聲,q,ue,3,檜上去聲英,檜三英,11,49,
8606,噦,que3,0.45 ,英,檜,上去,舒聲,q,ue,3,檜上去聲英,檜三英,11,49,
8607,翽,que3,0.45 ,英,檜,上去,舒聲,q,ue,3,檜上去聲英,檜三英,11,49,
8608,饖,que3,0.45 ,英,檜,上去,舒聲,q,ue,3,檜上去聲英,檜三英,11,49,
8609,悔,hue3,0.45 ,喜,檜,上去,舒聲,h,ue,3,檜上去聲喜,檜三喜,15,49,
8610,晦,hue3,0.45 ,喜,檜,上去,舒聲,h,ue,3,檜上去聲喜,檜三喜,15,49,
8611,痗,hue3,0.45 ,喜,檜,上去,舒聲,h,ue,3,檜上去聲喜,檜三喜,15,49,
8612,誨,hue3,0.45 ,喜,檜,上去,舒聲,h,ue,3,檜上去聲喜,檜三喜,15,49,
8613,靧,hue3,0.45 ,喜,檜,上去,舒聲,h,ue,3,檜上去聲喜,檜三喜,15,49,
8614,燘,hue3,0.45 ,喜,檜,上去,舒聲,h,ue,3,檜上去聲喜,檜三喜,15,49,
8615,貨,hue3,0.45 ,喜,檜,上去,舒聲,h,ue,3,檜上去聲喜,檜三喜,15,49,
8616,羸,lue5,0.45 ,柳,檜,下平,舒聲,l,ue,5,檜下平聲柳,檜五柳,1,49,
8617,𠑍,lue5,0.45 ,柳,檜,下平,舒聲,l,ue,5,檜下平聲柳,檜五柳,1,49,
8618,陪,pue5,0.45 ,邊,檜,下平,舒聲,p,ue,5,檜下平聲邊,檜五邊,2,49,
8619,倍,pue5,0.45 ,邊,檜,下平,舒聲,p,ue,5,檜下平聲邊,檜五邊,2,49,
8620,俳,pue5,0.45 ,邊,檜,下平,舒聲,p,ue,5,檜下平聲邊,檜五邊,2,49,
8621,培,pue5,0.45 ,邊,檜,下平,舒聲,p,ue,5,檜下平聲邊,檜五邊,2,49,
8622,掊,pue5,0.45 ,邊,檜,下平,舒聲,p,ue,5,檜下平聲邊,檜五邊,2,49,
8623,醅,pue5,0.45 ,邊,檜,下平,舒聲,p,ue,5,檜下平聲邊,檜五邊,2,49,
8624,賠,pue5,0.45 ,邊,檜,下平,舒聲,p,ue,5,檜下平聲邊,檜五邊,2,49,
8625,裴,pue5,0.45 ,邊,檜,下平,舒聲,p,ue,5,檜下平聲邊,檜五邊,2,49,
8626,兌,tue5,0.45 ,地,檜,下平,舒聲,t,ue,5,檜下平聲地,檜五地,5,49,
8627,兊,tue5,0.45 ,地,檜,下平,舒聲,t,ue,5,檜下平聲地,檜五地,5,49,
8628,隤,tue5,0.45 ,地,檜,下平,舒聲,t,ue,5,檜下平聲地,檜五地,5,49,
8629,尵,tue5,0.45 ,地,檜,下平,舒聲,t,ue,5,檜下平聲地,檜五地,5,49,
8630,僓,tue5,0.45 ,地,檜,下平,舒聲,t,ue,5,檜下平聲地,檜五地,5,49,
8631,頹,tue5,0.45 ,地,檜,下平,舒聲,t,ue,5,檜下平聲地,檜五地,5,49,
8632,䫋,tue5,0.45 ,地,檜,下平,舒聲,t,ue,5,檜下平聲地,檜五地,5,49,
8633,魋,tue5,0.45 ,地,檜,下平,舒聲,t,ue,5,檜下平聲地,檜五地,5,49,
8634,墤,tue5,0.45 ,地,檜,下平,舒聲,t,ue,5,檜下平聲地,檜五地,5,49,
8635,蘈,tue5,0.45 ,地,檜,下平,舒聲,t,ue,5,檜下平聲地,檜五地,5,49,
8636,𩘺,tue5,0.45 ,地,檜,下平,舒聲,t,ue,5,檜下平聲地,檜五地,5,49,
8637,摧,zue5,0.45 ,曾,檜,下平,舒聲,z,ue,5,檜下平聲曾,檜五曾,8,49,
8638,漼,zue5,0.45 ,曾,檜,下平,舒聲,z,ue,5,檜下平聲曾,檜五曾,8,49,
8639,蕤,jue5,0.45 ,入,檜,下平,舒聲,j,ue,5,檜下平聲入,檜五入,9,49,
8640,緌,jue5,0.45 ,入,檜,下平,舒聲,j,ue,5,檜下平聲入,檜五入,9,49,
8641,梅,bue5,0.45 ,門,檜,下平,舒聲,b,ue,5,檜下平聲門,檜五門,12,49,
8642,某,bue5,0.45 ,門,檜,下平,舒聲,b,ue,5,檜下平聲門,檜五門,12,49,
8643,脢,bue5,0.45 ,門,檜,下平,舒聲,b,ue,5,檜下平聲門,檜五門,12,49,
8644,酶,bue5,0.45 ,門,檜,下平,舒聲,b,ue,5,檜下平聲門,檜五門,12,49,
8645,莓,bue5,0.45 ,門,檜,下平,舒聲,b,ue,5,檜下平聲門,檜五門,12,49,
8646,囮,bue5,0.45 ,門,檜,下平,舒聲,b,ue,5,檜下平聲門,檜五門,12,49,
8647,媒,bue5,0.45 ,門,檜,下平,舒聲,b,ue,5,檜下平聲門,檜五門,12,49,
8648,煤,bue5,0.45 ,門,檜,下平,舒聲,b,ue,5,檜下平聲門,檜五門,12,49,
8649,禖,bue5,0.45 ,門,檜,下平,舒聲,b,ue,5,檜下平聲門,檜五門,12,49,
8650,黴,bue5,0.45 ,門,檜,下平,舒聲,b,ue,5,檜下平聲門,檜五門,12,49,
8651,枚,bue5,0.45 ,門,檜,下平,舒聲,b,ue,5,檜下平聲門,檜五門,12,49,
8652,霉,bue5,0.45 ,門,檜,下平,舒聲,b,ue,5,檜下平聲門,檜五門,12,49,
8653,鋂,bue5,0.45 ,門,檜,下平,舒聲,b,ue,5,檜下平聲門,檜五門,12,49,
8654,𪃏,bue5,0.45 ,門,檜,下平,舒聲,b,ue,5,檜下平聲門,檜五門,12,49,
8655,徊,hue5,0.45 ,喜,檜,下平,舒聲,h,ue,5,檜下平聲喜,檜五喜,15,49,
8656,佪,hue5,0.45 ,喜,檜,下平,舒聲,h,ue,5,檜下平聲喜,檜五喜,15,49,
8657,回,hue5,0.45 ,喜,檜,下平,舒聲,h,ue,5,檜下平聲喜,檜五喜,15,49,
8658,迴,hue5,0.45 ,喜,檜,下平,舒聲,h,ue,5,檜下平聲喜,檜五喜,15,49,
8659,廻,hue5,0.45 ,喜,檜,下平,舒聲,h,ue,5,檜下平聲喜,檜五喜,15,49,
8660,囘,hue5,0.45 ,喜,檜,下平,舒聲,h,ue,5,檜下平聲喜,檜五喜,15,49,
8661,洄,hue5,0.45 ,喜,檜,下平,舒聲,h,ue,5,檜下平聲喜,檜五喜,15,49,
8662,痐,hue5,0.45 ,喜,檜,下平,舒聲,h,ue,5,檜下平聲喜,檜五喜,15,49,
8663,茴,hue5,0.45 ,喜,檜,下平,舒聲,h,ue,5,檜下平聲喜,檜五喜,15,49,
8664,內,lue7,0.45 ,柳,檜,下去,舒聲,l,ue,7,檜下去聲柳,檜七柳,1,49,
8665,珮,pue7,0.45 ,邊,檜,下去,舒聲,p,ue,7,檜下去聲邊,檜七邊,2,49,
8666,佩,pue7,0.45 ,邊,檜,下去,舒聲,p,ue,7,檜下去聲邊,檜七邊,2,49,
8667,倍,pue7,0.45 ,邊,檜,下去,舒聲,p,ue,7,檜下去聲邊,檜七邊,2,49,
8668,偝,pue7,0.45 ,邊,檜,下去,舒聲,p,ue,7,檜下去聲邊,檜七邊,2,49,
8669,焙,pue7,0.45 ,邊,檜,下去,舒聲,p,ue,7,檜下去聲邊,檜七邊,2,49,
8670,𤊷,pue7,0.45 ,邊,檜,下去,舒聲,p,ue,7,檜下去聲邊,檜七邊,2,49,
8671,悖,pue7,0.45 ,邊,檜,下去,舒聲,p,ue,7,檜下去聲邊,檜七邊,2,49,
8672,誖,pue7,0.45 ,邊,檜,下去,舒聲,p,ue,7,檜下去聲邊,檜七邊,2,49,
8673,邶,pue7,0.45 ,邊,檜,下去,舒聲,p,ue,7,檜下去聲邊,檜七邊,2,49,
8674,斾,pue7,0.45 ,邊,檜,下去,舒聲,p,ue,7,檜下去聲邊,檜七邊,2,49,
8675,笩,pue7,0.45 ,邊,檜,下去,舒聲,p,ue,7,檜下去聲邊,檜七邊,2,49,
8676,瑁,pue7,0.45 ,邊,檜,下去,舒聲,p,ue,7,檜下去聲邊,檜七邊,2,49,
8677,狽,pue7,0.45 ,邊,檜,下去,舒聲,p,ue,7,檜下去聲邊,檜七邊,2,49,
8678,背,pue7,0.45 ,邊,檜,下去,舒聲,p,ue,7,檜下去聲邊,檜七邊,2,49,
8679,柭,pue7,0.45 ,邊,檜,下去,舒聲,p,ue,7,檜下去聲邊,檜七邊,2,49,
8680,拔,pue7,0.45 ,邊,檜,下去,舒聲,p,ue,7,檜下去聲邊,檜七邊,2,49,
8681,䊃,pue7,0.45 ,邊,檜,下去,舒聲,p,ue,7,檜下去聲邊,檜七邊,2,49,
8682,昁,pue7,0.45 ,邊,檜,下去,舒聲,p,ue,7,檜下去聲邊,檜七邊,2,49,
8683,辠,zue7,0.45 ,曾,檜,下去,舒聲,z,ue,7,檜下去聲曾,檜七曾,8,49,
8684,罪,zue7,0.45 ,曾,檜,下去,舒聲,z,ue,7,檜下去聲曾,檜七曾,8,49,
8685,睿,jue7,0.45 ,入,檜,下去,舒聲,j,ue,7,檜下去聲入,檜七入,9,49,
8686,叡,jue7,0.45 ,入,檜,下去,舒聲,j,ue,7,檜下去聲入,檜七入,9,49,
8687,汭,jue7,0.45 ,入,檜,下去,舒聲,j,ue,7,檜下去聲入,檜七入,9,49,
8688,枘,jue7,0.45 ,入,檜,下去,舒聲,j,ue,7,檜下去聲入,檜七入,9,49,
8689,蚋,jue7,0.45 ,入,檜,下去,舒聲,j,ue,7,檜下去聲入,檜七入,9,49,
8690,芮,jue7,0.45 ,入,檜,下去,舒聲,j,ue,7,檜下去聲入,檜七入,9,49,
8691,耒,jue7,0.45 ,入,檜,下去,舒聲,j,ue,7,檜下去聲入,檜七入,9,49,
8692,銳,jue7,0.45 ,入,檜,下去,舒聲,j,ue,7,檜下去聲入,檜七入,9,49,
8693,㘨,jue7,0.45 ,入,檜,下去,舒聲,j,ue,7,檜下去聲入,檜七入,9,49,
8694,衛,que7,0.45 ,英,檜,下去,舒聲,q,ue,7,檜下去聲英,檜七英,11,49,
8695,外,gue7,0.45 ,語,檜,下去,舒聲,g,ue,7,檜下去聲語,檜七語,13,49,
8696,𠨃,gue7,0.45 ,語,檜,下去,舒聲,g,ue,7,檜下去聲語,檜七語,13,49,
8697,會,hue7,0.45 ,喜,檜,下去,舒聲,h,ue,7,檜下去聲喜,檜七喜,15,49,
8698,㞧,hue7,0.45 ,喜,檜,下去,舒聲,h,ue,7,檜下去聲喜,檜七喜,15,49,
8699,繪,hue7,0.45 ,喜,檜,下去,舒聲,h,ue,7,檜下去聲喜,檜七喜,15,49,
8700,繢,hue7,0.45 ,喜,檜,下去,舒聲,h,ue,7,檜下去聲喜,檜七喜,15,49,
8701,憒,hue7,0.45 ,喜,檜,下去,舒聲,h,ue,7,檜下去聲喜,檜七喜,15,49,
8702,潰,hue7,0.45 ,喜,檜,下去,舒聲,h,ue,7,檜下去聲喜,檜七喜,15,49,
8703,聵,hue7,0.45 ,喜,檜,下去,舒聲,h,ue,7,檜下去聲喜,檜七喜,15,49,
8704,瞶,hue7,0.45 ,喜,檜,下去,舒聲,h,ue,7,檜下去聲喜,檜七喜,15,49,
8705,匯,hue7,0.45 ,喜,檜,下去,舒聲,h,ue,7,檜下去聲喜,檜七喜,15,49,
8706,㒑,hue7,0.45 ,喜,檜,下去,舒聲,h,ue,7,檜下去聲喜,檜七喜,15,49,
8707,他,thann1,0.45 ,他,監,上平,舒聲,th,ann,1,監上平聲他,監一他,7,51,
8708,拏,nann2,0.45 ,耐,監,上上,舒聲,n,ann,2,監上上聲耐,監二耐,17,51,
8709,拿,nann2,0.45 ,耐,監,上上,舒聲,n,ann,2,監上上聲耐,監二耐,17,51,
8710,那,nann2,0.45 ,耐,監,上上,舒聲,n,ann,2,監上上聲耐,監二耐,17,51,
8711,打,tann2,0.45 ,地,監,上上,舒聲,t,ann,2,監上上聲地,監二地,5,51,
8712,馬,mann2,0.45 ,毛,監,上上,舒聲,m,ann,2,監上上聲毛,監二毛,16,51,
8713,碼,mann2,0.45 ,毛,監,上上,舒聲,m,ann,2,監上上聲毛,監二毛,16,51,
8714,媽,mann2,0.45 ,毛,監,上上,舒聲,m,ann,2,監上上聲毛,監二毛,16,51,
8715,痳,mann7,0.45 ,毛,監,下平,舒聲,m,ann,7,監下平聲毛,監七毛,16,51,
8716,麻,mann7,0.45 ,毛,監,下平,舒聲,m,ann,7,監下平聲毛,監七毛,16,51,
8717,那,nann7,0.45 ,耐,監,下去,舒聲,n,ann,7,監下去聲耐,監七耐,17,51,
8718,駡,mann7,0.45 ,毛,監,下去,舒聲,m,ann,7,監下去聲毛,監七毛,16,51,
8719,罵,mann7,0.45 ,毛,監,下去,舒聲,m,ann,7,監下去聲毛,監七毛,16,51,
8720,傌,mann7,0.45 ,毛,監,下去,舒聲,m,ann,7,監下去聲毛,監七毛,16,51,
8721,禡,mann7,0.45 ,毛,監,下去,舒聲,m,ann,7,監下去聲毛,監七毛,16,51,
8722,艍,ku1,0.45 ,求,艍,上平,舒聲,k,u,1,艍上平聲求,艍一求,3,53,
8723,鼄,tu1,0.45 ,地,艍,上平,舒聲,t,u,1,艍上平聲地,艍一地,5,53,
8724,蛛,tu1,0.45 ,地,艍,上平,舒聲,t,u,1,艍上平聲地,艍一地,5,53,
8725,朱,zu1,0.45 ,曾,艍,上平,舒聲,z,u,1,艍上平聲曾,艍一曾,8,53,
8726,珠,zu1,0.45 ,曾,艍,上平,舒聲,z,u,1,艍上平聲曾,艍一曾,8,53,
8727,硃,zu1,0.45 ,曾,艍,上平,舒聲,z,u,1,艍上平聲曾,艍一曾,8,53,
8728,洙,zu1,0.45 ,曾,艍,上平,舒聲,z,u,1,艍上平聲曾,艍一曾,8,53,
8729,茱,zu1,0.45 ,曾,艍,上平,舒聲,z,u,1,艍上平聲曾,艍一曾,8,53,
8730,資,zu1,0.45 ,曾,艍,上平,舒聲,z,u,1,艍上平聲曾,艍一曾,8,53,
8731,茲,zu1,0.45 ,曾,艍,上平,舒聲,z,u,1,艍上平聲曾,艍一曾,8,53,
8732,兹,zu1,0.45 ,曾,艍,上平,舒聲,z,u,1,艍上平聲曾,艍一曾,8,53,
8733,滋,zu1,0.45 ,曾,艍,上平,舒聲,z,u,1,艍上平聲曾,艍一曾,8,53,
8734,孳,zu1,0.45 ,曾,艍,上平,舒聲,z,u,1,艍上平聲曾,艍一曾,8,53,
8735,鎡,zu1,0.45 ,曾,艍,上平,舒聲,z,u,1,艍上平聲曾,艍一曾,8,53,
8736,侏,zu1,0.45 ,曾,艍,上平,舒聲,z,u,1,艍上平聲曾,艍一曾,8,53,
8737,孜,zu1,0.45 ,曾,艍,上平,舒聲,z,u,1,艍上平聲曾,艍一曾,8,53,
8738,姿,zu1,0.45 ,曾,艍,上平,舒聲,z,u,1,艍上平聲曾,艍一曾,8,53,
8739,菑,zu1,0.45 ,曾,艍,上平,舒聲,z,u,1,艍上平聲曾,艍一曾,8,53,
8740,趦,zu1,0.45 ,曾,艍,上平,舒聲,z,u,1,艍上平聲曾,艍一曾,8,53,
8741,粢,zu1,0.45 ,曾,艍,上平,舒聲,z,u,1,艍上平聲曾,艍一曾,8,53,
8742,咨,zu1,0.45 ,曾,艍,上平,舒聲,z,u,1,艍上平聲曾,艍一曾,8,53,
8743,緇,zu1,0.45 ,曾,艍,上平,舒聲,z,u,1,艍上平聲曾,艍一曾,8,53,
8744,輜,zu1,0.45 ,曾,艍,上平,舒聲,z,u,1,艍上平聲曾,艍一曾,8,53,
8745,貲,zu1,0.45 ,曾,艍,上平,舒聲,z,u,1,艍上平聲曾,艍一曾,8,53,
8746,𪗋,zu1,0.45 ,曾,艍,上平,舒聲,z,u,1,艍上平聲曾,艍一曾,8,53,
8747,椔,zu1,0.45 ,曾,艍,上平,舒聲,z,u,1,艍上平聲曾,艍一曾,8,53,
8748,淄,zu1,0.45 ,曾,艍,上平,舒聲,z,u,1,艍上平聲曾,艍一曾,8,53,
8749,鼒,zu1,0.45 ,曾,艍,上平,舒聲,z,u,1,艍上平聲曾,艍一曾,8,53,
8750,髭,zu1,0.45 ,曾,艍,上平,舒聲,z,u,1,艍上平聲曾,艍一曾,8,53,
8751,䆅,zu1,0.45 ,曾,艍,上平,舒聲,z,u,1,艍上平聲曾,艍一曾,8,53,
8752,𥀖,zu1,0.45 ,曾,艍,上平,舒聲,z,u,1,艍上平聲曾,艍一曾,8,53,
8753,澬,zu1,0.45 ,曾,艍,上平,舒聲,z,u,1,艍上平聲曾,艍一曾,8,53,
8754,茨,zu1,0.45 ,曾,艍,上平,舒聲,z,u,1,艍上平聲曾,艍一曾,8,53,
8755,錙,zu1,0.45 ,曾,艍,上平,舒聲,z,u,1,艍上平聲曾,艍一曾,8,53,
8756,銖,zu1,0.45 ,曾,艍,上平,舒聲,z,u,1,艍上平聲曾,艍一曾,8,53,
8757,諮,zu1,0.45 ,曾,艍,上平,舒聲,z,u,1,艍上平聲曾,艍一曾,8,53,
8758,䅔,zu1,0.45 ,曾,艍,上平,舒聲,z,u,1,艍上平聲曾,艍一曾,8,53,
