識別號,漢字,聲母,韻母,聲調,常用度,台語音標聲母,台語音標韻母,台語音標拼音,方音符號聲母,方音符號韻母,方音符號注音,聲母識別碼,韻母識別碼,聲調識別碼
9750,剞,求,居,下平,,k,i,ki5,ㄍ,ㄧ,ㄍㄧ5,3,57,5
9751,奇,求,居,下平,,k,i,ki5,ㄍ,ㄧ,ㄍㄧ5,3,57,5
9752,竒,求,居,下平,,k,i,ki5,ㄍ,ㄧ,ㄍㄧ5,3,57,5
9753,琦,求,居,下平,,k,i,ki5,ㄍ,ㄧ,ㄍㄧ5,3,57,5
9754,踦,求,居,下平,,k,i,ki5,ㄍ,ㄧ,ㄍㄧ5,3,57,5
9755,錡,求,居,下平,,k,i,ki5,ㄍ,ㄧ,ㄍㄧ5,3,57,5
9756,岐,求,居,下平,0.01 ,k,i,ki5,ㄍ,ㄧ,ㄍㄧ5,3,57,5
9757,歧,求,居,下平,0.01 ,k,i,ki5,ㄍ,ㄧ,ㄍㄧ5,3,57,5
9758,技,求,居,下平,,k,i,ki5,ㄍ,ㄧ,ㄍㄧ5,3,57,5
9759,妓,求,居,下平,,k,i,ki5,ㄍ,ㄧ,ㄍㄧ5,3,57,5
9760,蚑,求,居,下平,,k,i,ki5,ㄍ,ㄧ,ㄍㄧ5,3,57,5
9761,圻,求,居,下平,,k,i,ki5,ㄍ,ㄧ,ㄍㄧ5,3,57,5
9762,沂,求,居,下平,,k,i,ki5,ㄍ,ㄧ,ㄍㄧ5,3,57,5
9763,蔪,求,居,下平,,k,i,ki5,ㄍ,ㄧ,ㄍㄧ5,3,57,5
9764,頎,求,居,下平,,k,i,ki5,ㄍ,ㄧ,ㄍㄧ5,3,57,5
9765,祈,求,居,下平,,k,i,ki5,ㄍ,ㄧ,ㄍㄧ5,3,57,5
9766,祇,求,居,下平,,k,i,ki5,ㄍ,ㄧ,ㄍㄧ5,3,57,5
9767,祁,求,居,下平,,k,i,ki5,ㄍ,ㄧ,ㄍㄧ5,3,57,5
9768,祗,求,居,下平,,k,i,ki5,ㄍ,ㄧ,ㄍㄧ5,3,57,5
9769,疧,求,居,下平,,k,i,ki5,ㄍ,ㄧ,ㄍㄧ5,3,57,5
9770,芪,求,居,下平,,k,i,ki5,ㄍ,ㄧ,ㄍㄧ5,3,57,5
9771,蘧,求,居,下平,,k,i,ki5,ㄍ,ㄧ,ㄍㄧ5,3,57,5
9772,劬,求,居,下平,,k,i,ki5,ㄍ,ㄧ,ㄍㄧ5,3,57,5
9773,衢,求,居,下平,,k,i,ki5,ㄍ,ㄧ,ㄍㄧ5,3,57,5
9774,旂,求,居,下平,,k,i,ki5,ㄍ,ㄧ,ㄍㄧ5,3,57,5
9775,旗,求,居,下平,,k,i,ki5,ㄍ,ㄧ,ㄍㄧ5,3,57,5
9776,耆,求,居,下平,,k,i,ki5,ㄍ,ㄧ,ㄍㄧ5,3,57,5
9777,鰭,求,居,下平,,k,i,ki5,ㄍ,ㄧ,ㄍㄧ5,3,57,5
9778,瞿,求,居,下平,,k,i,ki5,ㄍ,ㄧ,ㄍㄧ5,3,57,5
9779,鸜,求,居,下平,,k,i,ki5,ㄍ,ㄧ,ㄍㄧ5,3,57,5
9780,鴝,求,居,下平,0.01 ,k,i,ki5,ㄍ,ㄧ,ㄍㄧ5,3,57,5
9781,氍,求,居,下平,,k,i,ki5,ㄍ,ㄧ,ㄍㄧ5,3,57,5
9782,癯,求,居,下平,,k,i,ki5,ㄍ,ㄧ,ㄍㄧ5,3,57,5
9783,臞,求,居,下平,,k,i,ki5,ㄍ,ㄧ,ㄍㄧ5,3,57,5
9784,璩,求,居,下平,,k,i,ki5,ㄍ,ㄧ,ㄍㄧ5,3,57,5
9785,棋,求,居,下平,,k,i,ki5,ㄍ,ㄧ,ㄍㄧ5,3,57,5
9786,棊,求,居,下平,,k,i,ki5,ㄍ,ㄧ,ㄍㄧ5,3,57,5
9787,碁,求,居,下平,,k,i,ki5,ㄍ,ㄧ,ㄍㄧ5,3,57,5
9788,騎,去,居,下平,,kh,i,khi5,ㄎ,ㄧ,ㄎㄧ5,4,57,5
9789,池,地,居,下平,,t,i,ti5,ㄉ,ㄧ,ㄉㄧ5,5,57,5
9790,馳,地,居,下平,,t,i,ti5,ㄉ,ㄧ,ㄉㄧ5,5,57,5
9791,訑,地,居,下平,,t,i,ti5,ㄉ,ㄧ,ㄉㄧ5,5,57,5
9792,俿,地,居,下平,,t,i,ti5,ㄉ,ㄧ,ㄉㄧ5,5,57,5
9793,𠌬,地,居,下平,,t,i,ti5,ㄉ,ㄧ,ㄉㄧ5,5,57,5
9794,儲,地,居,下平,0.01 ,t,i,ti5,ㄉ,ㄧ,ㄉㄧ5,5,57,5
9795,倁,地,居,下平,0.01 ,t,i,ti5,ㄉ,ㄧ,ㄉㄧ5,5,57,5
9796,乿,地,居,下平,0.01 ,t,i,ti5,ㄉ,ㄧ,ㄉㄧ5,5,57,5
9797,除,地,居,下平,,t,i,ti5,ㄉ,ㄧ,ㄉㄧ5,5,57,5
9798,篨,地,居,下平,,t,i,ti5,ㄉ,ㄧ,ㄉㄧ5,5,57,5
9799,滁,地,居,下平,,t,i,ti5,ㄉ,ㄧ,ㄉㄧ5,5,57,5
9800,汦,地,居,下平,,t,i,ti5,ㄉ,ㄧ,ㄉㄧ5,5,57,5
9801,胝,地,居,下平,,t,i,ti5,ㄉ,ㄧ,ㄉㄧ5,5,57,5
9802,蚳,地,居,下平,,t,i,ti5,ㄉ,ㄧ,ㄉㄧ5,5,57,5
9803,坻,地,居,下平,,t,i,ti5,ㄉ,ㄧ,ㄉㄧ5,5,57,5
9804,墀,地,居,下平,,t,i,ti5,ㄉ,ㄧ,ㄉㄧ5,5,57,5
9805,㓾,地,居,下平,,t,i,ti5,ㄉ,ㄧ,ㄉㄧ5,5,57,5
9806,遲,地,居,下平,,t,i,ti5,ㄉ,ㄧ,ㄉㄧ5,5,57,5
9807,持,地,居,下平,,t,i,ti5,ㄉ,ㄧ,ㄉㄧ5,5,57,5
9808,躇,地,居,下平,,t,i,ti5,ㄉ,ㄧ,ㄉㄧ5,5,57,5
9809,踟,地,居,下平,,t,i,ti5,ㄉ,ㄧ,ㄉㄧ5,5,57,5
9810,箎,地,居,下平,,t,i,ti5,ㄉ,ㄧ,ㄉㄧ5,5,57,5
9811,篪,地,居,下平,,t,i,ti5,ㄉ,ㄧ,ㄉㄧ5,5,57,5
9812,虒,地,居,下平,,t,i,ti5,ㄉ,ㄧ,ㄉㄧ5,5,57,5
9813,皮,頗,居,下平,,ph,i,phi5,ㄆ,ㄧ,ㄆㄧ5,6,57,5
9814,疲,頗,居,下平,0.01 ,ph,i,phi5,ㄆ,ㄧ,ㄆㄧ5,6,57,5
9815,詖,頗,居,下平,,ph,i,phi5,ㄆ,ㄧ,ㄆㄧ5,6,57,5
9816,罷,頗,居,下平,,ph,i,phi5,ㄆ,ㄧ,ㄆㄧ5,6,57,5
9817,羆,頗,居,下平,,ph,i,phi5,ㄆ,ㄧ,ㄆㄧ5,6,57,5
9818,㮰,頗,居,下平,,ph,i,phi5,ㄆ,ㄧ,ㄆㄧ5,6,57,5
9819,鋤,他,居,下平,,th,i,thi5,ㄊ,ㄧ,ㄊㄧ5,7,57,5
9820,薯,曾,居,下平,,z,i,zi5,ㄗ,ㄧ,ㄗㄧ5,8,57,5
9821,如,入,居,下平,,j,i,ji5,ㆡ,ㄧ,ㆡㄧ5,9,57,5
9822,侕,入,居,下平,,j,i,ji5,ㆡ,ㄧ,ㆡㄧ5,9,57,5
9823,侞,入,居,下平,,j,i,ji5,ㆡ,ㄧ,ㆡㄧ5,9,57,5
9824,𠍶,入,居,下平,,j,i,ji5,ㆡ,ㄧ,ㆡㄧ5,9,57,5
9825,𡦗,入,居,下平,,j,i,ji5,ㆡ,ㄧ,ㆡㄧ5,9,57,5
9826,兪,入,居,下平,,j,i,ji5,ㆡ,ㄧ,ㆡㄧ5,9,57,5
9827,俞,入,居,下平,,j,i,ji5,ㆡ,ㄧ,ㆡㄧ5,9,57,5
9828,嚅,入,居,下平,,j,i,ji5,ㆡ,ㄧ,ㆡㄧ5,9,57,5
9829,儒,入,居,下平,,j,i,ji5,ㆡ,ㄧ,ㆡㄧ5,9,57,5
9830,孺,入,居,下平,,j,i,ji5,ㆡ,ㄧ,ㆡㄧ5,9,57,5
9831,濡,入,居,下平,,j,i,ji5,ㆡ,ㄧ,ㆡㄧ5,9,57,5
9832,襦,入,居,下平,0.01 ,j,i,ji5,ㆡ,ㄧ,ㆡㄧ5,9,57,5
9833,醹,入,居,下平,,j,i,ji5,ㆡ,ㄧ,ㆡㄧ5,9,57,5
9834,而,入,居,下平,,j,i,ji5,ㆡ,ㄧ,ㆡㄧ5,9,57,5
9835,洏,入,居,下平,,j,i,ji5,ㆡ,ㄧ,ㆡㄧ5,9,57,5
9836,袻,入,居,下平,,j,i,ji5,ㆡ,ㄧ,ㆡㄧ5,9,57,5
9837,胹,入,居,下平,0.10 ,j,i,ji5,ㆡ,ㄧ,ㆡㄧ5,9,57,5
9838,臾,入,居,下平,,j,i,ji5,ㆡ,ㄧ,ㆡㄧ5,9,57,5
9839,萸,入,居,下平,0.01 ,j,i,ji5,ㆡ,ㄧ,ㆡㄧ5,9,57,5
9840,腴,入,居,下平,,j,i,ji5,ㆡ,ㄧ,ㆡㄧ5,9,57,5
9841,諛,入,居,下平,0.01 ,j,i,ji5,ㆡ,ㄧ,ㆡㄧ5,9,57,5
9842,楰,入,居,下平,,j,i,ji5,ㆡ,ㄧ,ㆡㄧ5,9,57,5
9843,兒,入,居,下平,,j,i,ji5,ㆡ,ㄧ,ㆡㄧ5,9,57,5
9844,児,入,居,下平,,j,i,ji5,ㆡ,ㄧ,ㆡㄧ5,9,57,5
9845,洳,入,居,下平,,j,i,ji5,ㆡ,ㄧ,ㆡㄧ5,9,57,5
9846,袽,入,居,下平,,j,i,ji5,ㆡ,ㄧ,ㆡㄧ5,9,57,5
9847,茹,入,居,下平,,j,i,ji5,ㆡ,ㄧ,ㆡㄧ5,9,57,5
9848,瑜,入,居,下平,,j,i,ji5,ㆡ,ㄧ,ㆡㄧ5,9,57,5
9849,瘉,入,居,下平,,j,i,ji5,ㆡ,ㄧ,ㆡㄧ5,9,57,5
9850,榆,入,居,下平,,j,i,ji5,ㆡ,ㄧ,ㆡㄧ5,9,57,5
9851,逾,入,居,下平,,j,i,ji5,ㆡ,ㄧ,ㆡㄧ5,9,57,5
9852,踰,入,居,下平,,j,i,ji5,ㆡ,ㄧ,ㆡㄧ5,9,57,5
9853,渝,入,居,下平,,j,i,ji5,ㆡ,ㄧ,ㆡㄧ5,9,57,5
9854,𦩞,入,居,下平,,j,i,ji5,ㆡ,ㄧ,ㆡㄧ5,9,57,5
9855,褕,入,居,下平,,j,i,ji5,ㆡ,ㄧ,ㆡㄧ5,9,57,5
9856,揄,入,居,下平,,j,i,ji5,ㆡ,ㄧ,ㆡㄧ5,9,57,5
9857,覦,入,居,下平,0.01 ,j,i,ji5,ㆡ,ㄧ,ㆡㄧ5,9,57,5
9858,歈,入,居,下平,,j,i,ji5,ㆡ,ㄧ,ㆡㄧ5,9,57,5
9859,窬,入,居,下平,,j,i,ji5,ㆡ,ㄧ,ㆡㄧ5,9,57,5
9860,毹,入,居,下平,,j,i,ji5,ㆡ,ㄧ,ㆡㄧ5,9,57,5
9861,時,時,居,下平,,s,i,si5,ㄙ,ㄧ,ㄙㄧ5,10,57,5
9862,旹,時,居,下平,,s,i,si5,ㄙ,ㄧ,ㄙㄧ5,10,57,5
9863,蒔,時,居,下平,,s,i,si5,ㄙ,ㄧ,ㄙㄧ5,10,57,5
9864,鰣,時,居,下平,,s,i,si5,ㄙ,ㄧ,ㄙㄧ5,10,57,5
9865,塒,時,居,下平,,s,i,si5,ㄙ,ㄧ,ㄙㄧ5,10,57,5
9866,匙,時,居,下平,,s,i,si5,ㄙ,ㄧ,ㄙㄧ5,10,57,5
9867,提,時,居,下平,,s,i,si5,ㄙ,ㄧ,ㄙㄧ5,10,57,5
9868,蜍,時,居,下平,,s,i,si5,ㄙ,ㄧ,ㄙㄧ5,10,57,5
9869,蠩,時,居,下平,,s,i,si5,ㄙ,ㄧ,ㄙㄧ5,10,57,5
9870,于,英,居,下平,,q,i,qi5,,ㄧ,ㄧ5,11,57,5
9871,亐,英,居,下平,,q,i,qi5,,ㄧ,ㄧ5,11,57,5
9872,予,英,居,下平,0.10 ,q,i,qi5,,ㄧ,ㄧ5,11,57,5
9873,玗,英,居,下平,0.01 ,q,i,qi5,,ㄧ,ㄧ5,11,57,5
9874,妤,英,居,下平,,q,i,qi5,,ㄧ,ㄧ5,11,57,5
9875,伃,英,居,下平,,q,i,qi5,,ㄧ,ㄧ5,11,57,5
9876,侇,英,居,下平,,q,i,qi5,,ㄧ,ㄧ5,11,57,5
9877,𢓡,英,居,下平,,q,i,qi5,,ㄧ,ㄧ5,11,57,5
9878,蛦,英,居,下平,,q,i,qi5,,ㄧ,ㄧ5,11,57,5
9879,余,英,居,下平,,q,i,qi5,,ㄧ,ㄧ5,11,57,5
9880,輿,英,居,下平,,q,i,qi5,,ㄧ,ㄧ5,11,57,5
9881,竽,英,居,下平,,q,i,qi5,,ㄧ,ㄧ5,11,57,5
9882,芋,英,居,下平,0.01 ,q,i,qi5,,ㄧ,ㄧ5,11,57,5
9883,杅,英,居,下平,,q,i,qi5,,ㄧ,ㄧ5,11,57,5
9884,譽,英,居,下平,,q,i,qi5,,ㄧ,ㄧ5,11,57,5
9885,旟,英,居,下平,,q,i,qi5,,ㄧ,ㄧ5,11,57,5
9886,畬,英,居,下平,,q,i,qi5,,ㄧ,ㄧ5,11,57,5
9887,畭,英,居,下平,0.01 ,q,i,qi5,,ㄧ,ㄧ5,11,57,5
9888,餘,英,居,下平,0.01 ,q,i,qi5,,ㄧ,ㄧ5,11,57,5
9889,詒,英,居,下平,,q,i,qi5,,ㄧ,ㄧ5,11,57,5
9890,貽,英,居,下平,,q,i,qi5,,ㄧ,ㄧ5,11,57,5
9891,姨,英,居,下平,,q,i,qi5,,ㄧ,ㄧ5,11,57,5
9892,璵,英,居,下平,,q,i,qi5,,ㄧ,ㄧ5,11,57,5
9893,轝,英,居,下平,0.01 ,q,i,qi5,,ㄧ,ㄧ5,11,57,5
9894,台,英,居,下平,,q,i,qi5,,ㄧ,ㄧ5,11,57,5
9895,怡,英,居,下平,,q,i,qi5,,ㄧ,ㄧ5,11,57,5
9896,移,英,居,下平,,q,i,qi5,,ㄧ,ㄧ5,11,57,5
9897,峓,英,居,下平,,q,i,qi5,,ㄧ,ㄧ5,11,57,5
9898,咦,英,居,下平,,q,i,qi5,,ㄧ,ㄧ5,11,57,5
9899,跠,英,居,下平,,q,i,qi5,,ㄧ,ㄧ5,11,57,5
9900,飴,英,居,下平,0.01 ,q,i,qi5,,ㄧ,ㄧ5,11,57,5
9901,匜,英,居,下平,,q,i,qi5,,ㄧ,ㄧ5,11,57,5
9902,酏,英,居,下平,,q,i,qi5,,ㄧ,ㄧ5,11,57,5
9903,蛇,英,居,下平,,q,i,qi5,,ㄧ,ㄧ5,11,57,5
9904,虵,英,居,下平,,q,i,qi5,,ㄧ,ㄧ5,11,57,5
9905,痍,英,居,下平,,q,i,qi5,,ㄧ,ㄧ5,11,57,5
9906,扅,英,居,下平,,q,i,qi5,,ㄧ,ㄧ5,11,57,5
9907,彝,英,居,下平,,q,i,qi5,,ㄧ,ㄧ5,11,57,5
9908,宧,英,居,下平,,q,i,qi5,,ㄧ,ㄧ5,11,57,5
9909,圯,英,居,下平,,q,i,qi5,,ㄧ,ㄧ5,11,57,5
9910,瓵,英,居,下平,,q,i,qi5,,ㄧ,ㄧ5,11,57,5
9911,徾,英,居,下平,,q,i,qi5,,ㄧ,ㄧ5,11,57,5
9912,雩,英,居,下平,,q,i,qi5,,ㄧ,ㄧ5,11,57,5
9913,佗,英,居,下平,,q,i,qi5,,ㄧ,ㄧ5,11,57,5
9914,頤,英,居,下平,,q,i,qi5,,ㄧ,ㄧ5,11,57,5
9915,䞅,英,居,下平,0.01 ,q,i,qi5,,ㄧ,ㄧ5,11,57,5
9916,愉,英,居,下平,,q,i,qi5,,ㄧ,ㄧ5,11,57,5
9917,歟,英,居,下平,,q,i,qi5,,ㄧ,ㄧ5,11,57,5
9918,欤,英,居,下平,0.01 ,q,i,qi5,,ㄧ,ㄧ5,11,57,5
9919,與,英,居,下平,,q,i,qi5,,ㄧ,ㄧ5,11,57,5
9920,夷,英,居,下平,,q,i,qi5,,ㄧ,ㄧ5,11,57,5
9921,薇,門,居,下平,,b,i,bi5,ㆠ,ㄧ,ㆠㄧ5,12,57,5
9922,微,門,居,下平,,b,i,bi5,ㆠ,ㄧ,ㆠㄧ5,12,57,5
9923,眉,門,居,下平,,b,i,bi5,ㆠ,ㄧ,ㆠㄧ5,12,57,5
9924,睂,門,居,下平,,b,i,bi5,ㆠ,ㄧ,ㆠㄧ5,12,57,5
9925,楣,門,居,下平,,b,i,bi5,ㆠ,ㄧ,ㆠㄧ5,12,57,5
9926,嵋,門,居,下平,,b,i,bi5,ㆠ,ㄧ,ㆠㄧ5,12,57,5
9927,湄,門,居,下平,,b,i,bi5,ㆠ,ㄧ,ㆠㄧ5,12,57,5
9928,堳,門,居,下平,,b,i,bi5,ㆠ,ㄧ,ㆠㄧ5,12,57,5
9929,郿,門,居,下平,,b,i,bi5,ㆠ,ㄧ,ㆠㄧ5,12,57,5
9930,彌,門,居,下平,,b,i,bi5,ㆠ,ㄧ,ㆠㄧ5,12,57,5
9931,弥,門,居,下平,,b,i,bi5,ㆠ,ㄧ,ㆠㄧ5,12,57,5
9932,瀰,門,居,下平,,b,i,bi5,ㆠ,ㄧ,ㆠㄧ5,12,57,5
9933,獮,門,居,下平,,b,i,bi5,ㆠ,ㄧ,ㆠㄧ5,12,57,5
9934,溦,門,居,下平,,b,i,bi5,ㆠ,ㄧ,ㆠㄧ5,12,57,5
9935,劘,門,居,下平,,b,i,bi5,ㆠ,ㄧ,ㆠㄧ5,12,57,5
9936,蘼,門,居,下平,,b,i,bi5,ㆠ,ㄧ,ㆠㄧ5,12,57,5
9937,醿,門,居,下平,,b,i,bi5,ㆠ,ㄧ,ㆠㄧ5,12,57,5
9938,縻,門,居,下平,,b,i,bi5,ㆠ,ㄧ,ㆠㄧ5,12,57,5
9939,糜,門,居,下平,,b,i,bi5,ㆠ,ㄧ,ㆠㄧ5,12,57,5
9940,麋,門,居,下平,,b,i,bi5,ㆠ,ㄧ,ㆠㄧ5,12,57,5
9941,蘪,門,居,下平,,b,i,bi5,ㆠ,ㄧ,ㆠㄧ5,12,57,5
9942,㖐,門,居,下平,0.01 ,b,i,bi5,ㆠ,ㄧ,ㆠㄧ5,12,57,5
9943,儀,語,居,下平,,g,i,gi5,ㆣ,ㄧ,ㆣㄧ5,13,57,5
9944,𩦢,語,居,下平,,g,i,gi5,ㆣ,ㄧ,ㆣㄧ5,13,57,5
9945,虞,語,居,下平,,g,i,gi5,ㆣ,ㄧ,ㆣㄧ5,13,57,5
9946,𠈌,語,居,下平,,g,i,gi5,ㆣ,ㄧ,ㆣㄧ5,13,57,5
9947,娛,語,居,下平,,g,i,gi5,ㆣ,ㄧ,ㆣㄧ5,13,57,5
9948,宜,語,居,下平,,g,i,gi5,ㆣ,ㄧ,ㆣㄧ5,13,57,5
9949,𡧧,語,居,下平,,g,i,gi5,ㆣ,ㄧ,ㆣㄧ5,13,57,5
9950,漁,語,居,下平,,g,i,gi5,ㆣ,ㄧ,ㆣㄧ5,13,57,5
9951,魚,語,居,下平,,g,i,gi5,ㆣ,ㄧ,ㆣㄧ5,13,57,5
9952,愚,語,居,下平,,g,i,gi5,ㆣ,ㄧ,ㆣㄧ5,13,57,5
9953,隅,語,居,下平,,g,i,gi5,ㆣ,ㄧ,ㆣㄧ5,13,57,5
9954,腢,語,居,下平,,g,i,gi5,ㆣ,ㄧ,ㆣㄧ5,13,57,5
9955,嵎,語,居,下平,,g,i,gi5,ㆣ,ㄧ,ㆣㄧ5,13,57,5
9956,疑,語,居,下平,0.01 ,g,i,gi5,ㆣ,ㄧ,ㆣㄧ5,13,57,5
9957,嶷,語,居,下平,,g,i,gi5,ㆣ,ㄧ,ㆣㄧ5,13,57,5
9958,徐,出,居,下平,0.01 ,c,i,ci5,ㄘ,ㄧ,ㄘㄧ5,14,57,5
9959,俆,出,居,下平,0.01 ,c,i,ci5,ㄘ,ㄧ,ㄘㄧ5,14,57,5
9960,伹,出,居,下平,,c,i,ci5,ㄘ,ㄧ,ㄘㄧ5,14,57,5
9961,利,柳,居,下去,,l,i,li7,ㄌ,ㄧ,ㄌㄧ7,1,57,7
9962,俐,柳,居,下去,,l,i,li7,ㄌ,ㄧ,ㄌㄧ7,1,57,7
9963,浰,柳,居,下去,,l,i,li7,ㄌ,ㄧ,ㄌㄧ7,1,57,7
9964,痢,柳,居,下去,0.01 ,l,i,li7,ㄌ,ㄧ,ㄌㄧ7,1,57,7
9965,例,柳,居,下去,,l,i,li7,ㄌ,ㄧ,ㄌㄧ7,1,57,7
9966,栵,柳,居,下去,,l,i,li7,ㄌ,ㄧ,ㄌㄧ7,1,57,7
9967,㽝,柳,居,下去,,l,i,li7,ㄌ,ㄧ,ㄌㄧ7,1,57,7
9968,侶,柳,居,下去,,l,i,li7,ㄌ,ㄧ,ㄌㄧ7,1,57,7
9969,呂,柳,居,下去,0.01 ,l,i,li7,ㄌ,ㄧ,ㄌㄧ7,1,57,7
9970,梠,柳,居,下去,,l,i,li7,ㄌ,ㄧ,ㄌㄧ7,1,57,7
9971,𢈚,柳,居,下去,,l,i,li7,ㄌ,ㄧ,ㄌㄧ7,1,57,7
9972,莅,柳,居,下去,,l,i,li7,ㄌ,ㄧ,ㄌㄧ7,1,57,7
9973,涖,柳,居,下去,,l,i,li7,ㄌ,ㄧ,ㄌㄧ7,1,57,7
9974,離,柳,居,下去,,l,i,li7,ㄌ,ㄧ,ㄌㄧ7,1,57,7
9975,詈,柳,居,下去,,l,i,li7,ㄌ,ㄧ,ㄌㄧ7,1,57,7
9976,慮,柳,居,下去,,l,i,li7,ㄌ,ㄧ,ㄌㄧ7,1,57,7
9977,濾,柳,居,下去,,l,i,li7,ㄌ,ㄧ,ㄌㄧ7,1,57,7
9978,鑢,柳,居,下去,,l,i,li7,ㄌ,ㄧ,ㄌㄧ7,1,57,7
9979,哩,柳,居,下去,,l,i,li7,ㄌ,ㄧ,ㄌㄧ7,1,57,7
9980,𣟌,柳,居,下去,,l,i,li7,ㄌ,ㄧ,ㄌㄧ7,1,57,7
9981,吏,柳,居,下去,,l,i,li7,ㄌ,ㄧ,ㄌㄧ7,1,57,7
9982,陛,邊,居,下去,,p,i,pi7,ㄅ,ㄧ,ㄅㄧ7,2,57,7
9983,婢,邊,居,下去,,p,i,pi7,ㄅ,ㄧ,ㄅㄧ7,2,57,7
9984,庳,邊,居,下去,0.01 ,p,i,pi7,ㄅ,ㄧ,ㄅㄧ7,2,57,7
9985,埤,邊,居,下去,0.01 ,p,i,pi7,ㄅ,ㄧ,ㄅㄧ7,2,57,7
9986,俾,邊,居,下去,,p,i,pi7,ㄅ,ㄧ,ㄅㄧ7,2,57,7
9987,亻𤰞,邊,居,下去,,p,i,pi7,ㄅ,ㄧ,ㄅㄧ7,2,57,7
9988,備,邊,居,下去,,p,i,pi7,ㄅ,ㄧ,ㄅㄧ7,2,57,7
9989,俻,邊,居,下去,,p,i,pi7,ㄅ,ㄧ,ㄅㄧ7,2,57,7
9990,𠏆,邊,居,下去,,p,i,pi7,ㄅ,ㄧ,ㄅㄧ7,2,57,7
9991,糒,邊,居,下去,,p,i,pi7,ㄅ,ㄧ,ㄅㄧ7,2,57,7
9992,比,邊,居,下去,,p,i,pi7,ㄅ,ㄧ,ㄅㄧ7,2,57,7
9993,紕,邊,居,下去,,p,i,pi7,ㄅ,ㄧ,ㄅㄧ7,2,57,7
9994,避,邊,居,下去,,p,i,pi7,ㄅ,ㄧ,ㄅㄧ7,2,57,7
9995,辟,邊,居,下去,,p,i,pi7,ㄅ,ㄧ,ㄅㄧ7,2,57,7
9996,薛,邊,居,下去,,p,i,pi7,ㄅ,ㄧ,ㄅㄧ7,2,57,7
9997,被,邊,居,下去,,p,i,pi7,ㄅ,ㄧ,ㄅㄧ7,2,57,7
9998,敝,邊,居,下去,0.01 ,p,i,pi7,ㄅ,ㄧ,ㄅㄧ7,2,57,7
9999,弊,邊,居,下去,0.01 ,p,i,pi7,ㄅ,ㄧ,ㄅㄧ7,2,57,7
10000,𡚁,邊,居,下去,,p,i,pi7,ㄅ,ㄧ,ㄅㄧ7,2,57,7
10001,斃,邊,居,下去,,p,i,pi7,ㄅ,ㄧ,ㄅㄧ7,2,57,7
10002,幣,邊,居,下去,0.01 ,p,i,pi7,ㄅ,ㄧ,ㄅㄧ7,2,57,7
10003,濞,邊,居,下去,,p,i,pi7,ㄅ,ㄧ,ㄅㄧ7,2,57,7
10004,奰,邊,居,下去,0.01 ,p,i,pi7,ㄅ,ㄧ,ㄅㄧ7,2,57,7
10005,贔,邊,居,下去,,p,i,pi7,ㄅ,ㄧ,ㄅㄧ7,2,57,7
10006,𤹝,邊,居,下去,,p,i,pi7,ㄅ,ㄧ,ㄅㄧ7,2,57,7
10007,髲,邊,居,下去,,p,i,pi7,ㄅ,ㄧ,ㄅㄧ7,2,57,7
10008,𠈺,邊,居,下去,,p,i,pi7,ㄅ,ㄧ,ㄅㄧ7,2,57,7
10009,具,求,居,下去,,k,i,ki7,ㄍ,ㄧ,ㄍㄧ7,3,57,7
10010,俱,求,居,下去,,k,i,ki7,ㄍ,ㄧ,ㄍㄧ7,3,57,7
10011,偈,求,居,下去,0.01 ,k,i,ki7,ㄍ,ㄧ,ㄍㄧ7,3,57,7
10012,伎,求,居,下去,0.01 ,k,i,ki7,ㄍ,ㄧ,ㄍㄧ7,3,57,7
10013,颶,求,居,下去,,k,i,ki7,ㄍ,ㄧ,ㄍㄧ7,3,57,7
10014,懼,求,居,下去,,k,i,ki7,ㄍ,ㄧ,ㄍㄧ7,3,57,7
10015,惧,求,居,下去,,k,i,ki7,ㄍ,ㄧ,ㄍㄧ7,3,57,7
10016,愳,求,居,下去,,k,i,ki7,ㄍ,ㄧ,ㄍㄧ7,3,57,7
10017,洎,求,居,下去,,k,i,ki7,ㄍ,ㄧ,ㄍㄧ7,3,57,7
10018,忌,求,居,下去,0.01 ,k,i,ki7,ㄍ,ㄧ,ㄍㄧ7,3,57,7
10019,跽,求,居,下去,,k,i,ki7,ㄍ,ㄧ,ㄍㄧ7,3,57,7
10020,技,求,居,下去,0.01 ,k,i,ki7,ㄍ,ㄧ,ㄍㄧ7,3,57,7
10021,妓,求,居,下去,,k,i,ki7,ㄍ,ㄧ,ㄍㄧ7,3,57,7
10022,芰,求,居,下去,,k,i,ki7,ㄍ,ㄧ,ㄍㄧ7,3,57,7
10023,巨,求,居,下去,,k,i,ki7,ㄍ,ㄧ,ㄍㄧ7,3,57,7
10024,拒,求,居,下去,,k,i,ki7,ㄍ,ㄧ,ㄍㄧ7,3,57,7
10025,炬,求,居,下去,,k,i,ki7,ㄍ,ㄧ,ㄍㄧ7,3,57,7
10026,詎,求,居,下去,,k,i,ki7,ㄍ,ㄧ,ㄍㄧ7,3,57,7
10027,鉅,求,居,下去,,k,i,ki7,ㄍ,ㄧ,ㄍㄧ7,3,57,7
10028,惎,求,居,下去,,k,i,ki7,ㄍ,ㄧ,ㄍㄧ7,3,57,7
10029,㥍,求,居,下去,,k,i,ki7,ㄍ,ㄧ,ㄍㄧ7,3,57,7
